Transaction ID,Country,City,Product Category,Revenue,Units Sold,Profit Margin,Transaction Date,Employee ID,Customer Segment,Order Priority,Sales Channel
T000273,Norway,Trondheim,Electronics,892.1,100,0.18,2023-12-13,E1556,Retail,Low,Offline
T000274,Denmark,Aarhus,Toys,806.57,66,0.19,2023-04-13,E9113,Corporate,Medium,Offline
T000275,Belgium,Ghent,Home Goods,927.47,84,0.21,2023-03-20,E8832,Retail,Low,Offline
T000276,United Kingdom,Birmingham,Sports,44.71,83,0.17,2023-01-21,E3806,Small Business,Low,Offline
T000277,Italy,Naples,Home Goods,432.42,73,0.05,2023-09-02,E9692,Retail,Medium,Offline
T000278,Germany,Berlin,Electronics,204.47,12,0.29,2023-08-31,E1989,Small Business,Medium,Online
T000279,Norway,Oslo,Apparel,302.44,59,0.17,2023-04-18,E2293,Corporate,Medium,Online
T000280,Norway,Oslo,Electronics,620.84,21,0.18,2023-11-17,E3891,Retail,High,Offline
T000281,Spain,Madrid,Electronics,274.05,14,0.09,2023-11-22,E5517,Small Business,Medium,Offline
T000282,Netherlands,Rotterdam,Sports,586.3,78,0.13,2023-01-12,E1837,Retail,Medium,Online
T000283,France,Paris,Home Goods,589.37,13,0.16,2023-07-28,E8214,Small Business,Medium,Online
T000284,Italy,Naples,Home Goods,369.65,44,0.28,2023-11-05,E2636,Small Business,Medium,Online
T000285,Sweden,Gothenburg,Apparel,715.34,96,0.2,2023-07-15,E7793,Small Business,High,Online
T000286,Spain,Valencia,Home Goods,511.64,35,0.13,2023-11-07,E4968,Corporate,Low,Offline
T000287,Spain,Barcelona,Apparel,951.03,95,0.13,2023-10-07,E5979,Small Business,Medium,Offline
T000288,Norway,Trondheim,Sports,350.7,60,0.15,2023-03-19,E6199,Corporate,Medium,Online
T000289,Spain,Madrid,Toys,223.06,91,0.11,2023-08-22,E6133,Corporate,Low,Online
T000290,United Kingdom,London,Sports,382.11,71,0.12,2023-01-20,E9597,Small Business,High,Offline
T000291,United Kingdom,Birmingham,Toys,588.45,76,0.1,2023-02-19,E9876,Small Business,Low,Online
T000292,Netherlands,Rotterdam,Apparel,82.47,37,0.18,2023-01-06,E4713,Corporate,Medium,Online
T000293,United Kingdom,Manchester,Home Goods,123.46,30,0.25,2023-04-13,E5830,Small Business,Medium,Offline
T000294,Sweden,Stockholm,Home Goods,631.9,37,0.1,2023-05-04,E1845,Corporate,Low,Offline
T000295,Netherlands,Amsterdam,Toys,547.81,21,0.07,2023-03-17,E2152,Corporate,High,Online
T000296,Spain,Valencia,Electronics,876.94,6,0.12,2023-11-21,E4627,Retail,Low,Online
T000297,Belgium,Ghent,Electronics,718.49,26,0.16,2023-06-22,E9118,Retail,Low,Offline
T000298,Spain,Barcelona,Home Goods,663.88,61,0.24,2023-04-08,E5845,Small Business,Low,Offline
T000299,Italy,Naples,Apparel,103.6,48,0.1,2023-05-16,E8049,Corporate,High,Online
T000300,Sweden,Gothenburg,Toys,160.48,68,0.29,2023-06-12,E8574,Small Business,Low,Offline
T000301,Denmark,Copenhagen,Toys,995.68,64,0.25,2023-08-03,E2568,Small Business,Low,Offline
T000302,Spain,Barcelona,Home Goods,336.92,73,0.1,2023-01-19,E1426,Retail,Low,Online
T000303,Denmark,Odense,Home Goods,968.14,9,0.13,2023-05-06,E5746,Corporate,High,Online
T000304,Italy,Naples,Electronics,497.98,8,0.08,2023-10-25,E4540,Corporate,Low,Offline
T000305,Netherlands,Amsterdam,Sports,345.91,43,0.21,2023-04-02,E9100,Retail,Medium,Online
T000306,Belgium,Ghent,Toys,466.72,13,0.25,2023-01-06,E3640,Corporate,Medium,Online
T000307,Belgium,Antwerp,Sports,256.37,13,0.21,2023-08-14,E8555,Retail,High,Offline
T000308,Norway,Oslo,Home Goods,422.08,26,0.08,2023-12-07,E7663,Small Business,High,Online
T000309,Netherlands,Rotterdam,Toys,904.4,34,0.2,2023-10-31,E3725,Small Business,Low,Online
T000310,Sweden,Gothenburg,Home Goods,93.43,51,0.2,2023-11-17,E2487,Small Business,Low,Online
T000311,France,Lyon,Toys,202.38,71,0.16,2023-03-25,E6100,Small Business,Low,Online
T000312,Belgium,Brussels,Toys,286.63,66,0.17,2023-06-07,E7590,Retail,Medium,Offline
T000313,Netherlands,Amsterdam,Sports,395.45,89,0.24,2023-03-15,E6441,Retail,Low,Online
T000314,Germany,Berlin,Apparel,276.09,49,0.19,2023-06-23,E9650,Corporate,Low,Online
T000315,Spain,Barcelona,Electronics,202.81,43,0.29,2023-12-15,E2979,Retail,Low,Offline
T000316,Germany,Frankfurt,Electronics,317.12,96,0.13,2023-11-20,E9302,Small Business,Low,Offline
T000317,Italy,Milan,Toys,430.41,66,0.07,2023-10-02,E1424,Corporate,Medium,Offline
T000318,Italy,Rome,Sports,614.35,10,0.05,2023-09-18,E4834,Corporate,High,Online
T000319,France,Paris,Electronics,93.48,40,0.19,2023-03-06,E8866,Retail,Medium,Online
T000320,Netherlands,The Hague,Electronics,582.58,50,0.29,2023-01-04,E9888,Retail,High,Online
T000321,Norway,Bergen,Toys,228.36,55,0.26,2023-01-23,E5995,Corporate,High,Online
T000322,Norway,Oslo,Sports,54.14,20,0.25,2023-02-21,E2570,Small Business,Low,Online
T000323,United Kingdom,Birmingham,Home Goods,290.59,21,0.22,2023-01-23,E7807,Small Business,Low,Online
T000324,Sweden,Gothenburg,Apparel,215.07,5,0.09,2023-11-04,E3533,Retail,Low,Offline
T000325,Spain,Barcelona,Electronics,149.41,98,0.07,2023-03-22,E4432,Small Business,High,Offline
T000326,Denmark,Aarhus,Home Goods,58.35,47,0.3,2023-06-26,E5460,Small Business,Low,Offline
T000327,Belgium,Antwerp,Toys,948.46,5,0.13,2023-07-03,E4079,Corporate,Medium,Online
T000328,Germany,Berlin,Apparel,564.28,25,0.25,2023-08-14,E9388,Corporate,Low,Offline
T000329,Belgium,Antwerp,Sports,838.95,13,0.13,2023-05-31,E3105,Corporate,High,Online
T000330,Denmark,Aarhus,Sports,755.33,25,0.12,2023-04-09,E3062,Small Business,Medium,Offline
T000331,United Kingdom,London,Electronics,811.97,51,0.07,2023-02-19,E9305,Small Business,Low,Online
T000332,Belgium,Antwerp,Apparel,241.34,97,0.24,2023-03-08,E7316,Corporate,High,Online
T000333,Netherlands,Amsterdam,Sports,368.97,26,0.13,2023-04-12,E4698,Small Business,High,Offline
T000334,United Kingdom,Manchester,Apparel,193.43,84,0.14,2023-03-29,E8670,Retail,High,Online
T000335,Norway,Trondheim,Apparel,781.35,68,0.22,2023-06-25,E5238,Small Business,High,Offline
T000336,United Kingdom,London,Sports,796.07,78,0.2,2023-07-20,E5537,Small Business,High,Online
T000337,Netherlands,The Hague,Electronics,40.29,13,0.26,2023-01-13,E3299,Small Business,Medium,Online
T000338,Denmark,Copenhagen,Home Goods,927.25,67,0.28,2023-05-04,E2152,Small Business,Medium,Online
T000339,United Kingdom,Birmingham,Toys,26.8,84,0.07,2023-04-04,E1228,Small Business,Low,Offline
T000340,France,Marseille,Toys,561.64,8,0.25,2023-08-14,E7436,Retail,High,Offline
T000341,Germany,Munich,Sports,612.67,85,0.21,2023-09-23,E9715,Small Business,Medium,Online
T000342,Denmark,Copenhagen,Sports,741.05,75,0.15,2023-03-15,E6170,Small Business,Medium,Offline
T000343,Belgium,Antwerp,Toys,304.87,51,0.24,2023-03-25,E6400,Retail,Low,Offline
T000344,Sweden,Malmo,Home Goods,533.03,78,0.2,2023-12-23,E2175,Small Business,High,Online
T000345,Denmark,Odense,Home Goods,388.84,64,0.25,2023-10-10,E8700,Small Business,Medium,Online
T000346,Spain,Madrid,Sports,945.85,53,0.28,2023-02-21,E5635,Retail,Medium,Offline
T000347,France,Marseille,Toys,166.29,82,0.07,2023-12-18,E1291,Retail,Medium,Online
T000348,France,Paris,Electronics,444.75,60,0.2,2023-02-04,E3094,Corporate,Low,Online
T000349,Germany,Berlin,Electronics,923.72,31,0.3,2023-07-10,E7168,Retail,Low,Online
T000350,Germany,Munich,Sports,868.45,13,0.19,2023-07-29,E4053,Corporate,Medium,Online
T000351,Germany,Berlin,Sports,273.13,73,0.07,2023-09-22,E7131,Corporate,High,Online
T000352,Spain,Madrid,Toys,291.0,31,0.21,2023-07-15,E6655,Small Business,Low,Offline
T000353,Germany,Berlin,Apparel,354.77,1,0.26,2023-01-30,E1393,Small Business,Medium,Online
T000354,Denmark,Copenhagen,Electronics,746.95,81,0.1,2023-01-15,E8818,Small Business,Medium,Offline
T000355,France,Paris,Sports,649.03,74,0.12,2023-04-27,E9921,Retail,Low,Offline
T000356,Netherlands,Rotterdam,Apparel,589.57,80,0.19,2023-01-01,E1903,Corporate,High,Offline
T000357,Netherlands,Rotterdam,Electronics,274.94,87,0.15,2023-12-11,E1542,Corporate,High,Online
T000358,Netherlands,Amsterdam,Home Goods,382.67,93,0.22,2023-05-15,E9697,Retail,High,Online
T000359,United Kingdom,London,Sports,707.41,64,0.25,2023-12-22,E6299,Retail,Low,Offline
T000360,Italy,Naples,Apparel,20.12,92,0.27,2023-04-02,E2785,Small Business,High,Offline
T000361,Germany,Berlin,Sports,837.96,73,0.18,2023-03-20,E2570,Small Business,Low,Offline
T000362,France,Marseille,Sports,353.1,40,0.22,2023-12-24,E3964,Corporate,Medium,Offline
T000363,Italy,Milan,Apparel,191.92,28,0.28,2023-10-14,E3289,Small Business,Low,Online
T000364,Italy,Naples,Electronics,592.66,10,0.3,2023-06-17,E5714,Small Business,High,Offline
T000365,Denmark,Copenhagen,Electronics,604.73,44,0.11,2023-12-25,E1140,Corporate,Medium,Online
T000366,Spain,Madrid,Home Goods,165.65,16,0.17,2023-09-06,E3225,Retail,Low,Offline
T000367,Netherlands,Amsterdam,Electronics,859.33,92,0.22,2023-01-26,E5015,Small Business,Low,Offline
T000368,Netherlands,The Hague,Apparel,758.41,30,0.19,2023-01-13,E5202,Retail,Medium,Online
T000369,Netherlands,Amsterdam,Toys,143.27,99,0.09,2023-06-17,E7461,Corporate,Low,Online
T000370,United Kingdom,London,Electronics,363.64,26,0.14,2023-04-24,E8571,Retail,High,Online
T000371,Germany,Berlin,Electronics,866.18,32,0.22,2023-09-29,E1170,Retail,High,Online
T000372,Italy,Naples,Sports,120.38,97,0.23,2023-03-21,E4011,Corporate,Medium,Offline
T000373,France,Marseille,Home Goods,484.18,85,0.09,2023-06-24,E5305,Corporate,Medium,Offline
T000374,United Kingdom,London,Sports,745.47,90,0.1,2023-10-31,E3210,Corporate,Low,Online
T000375,Netherlands,Rotterdam,Electronics,861.5,61,0.14,2023-10-24,E4360,Retail,High,Online
T000376,Denmark,Aarhus,Apparel,119.97,57,0.06,2023-09-27,E8234,Corporate,Low,Online
T000377,Italy,Milan,Toys,868.28,92,0.11,2023-03-08,E6294,Small Business,High,Offline
T000378,Norway,Bergen,Home Goods,208.79,75,0.24,2023-12-19,E3323,Small Business,Low,Offline
T000379,Spain,Valencia,Home Goods,143.57,35,0.12,2023-08-18,E5666,Corporate,High,Online
T000380,Italy,Naples,Toys,901.02,39,0.08,2023-08-08,E3825,Retail,Low,Offline
T000381,Belgium,Ghent,Toys,751.56,57,0.06,2023-02-03,E2306,Corporate,Low,Offline
T000382,Italy,Milan,Toys,979.9,49,0.13,2023-05-11,E8693,Small Business,Medium,Offline
T000383,United Kingdom,London,Toys,136.14,29,0.12,2023-12-06,E7709,Corporate,Low,Online
T000384,Norway,Bergen,Sports,198.46,94,0.07,2023-02-24,E8844,Corporate,High,Online
T000385,Netherlands,Rotterdam,Electronics,427.58,61,0.25,2023-01-19,E8929,Retail,Medium,Online
T000386,Spain,Madrid,Toys,342.97,81,0.08,2023-11-21,E3982,Small Business,Medium,Online
T000387,Belgium,Ghent,Sports,984.03,85,0.29,2023-11-21,E2472,Corporate,Low,Online
T000388,United Kingdom,Manchester,Toys,237.92,47,0.25,2023-07-04,E8382,Retail,High,Online
T000389,United Kingdom,London,Electronics,842.6,31,0.26,2023-08-16,E4626,Corporate,Low,Online
T000390,France,Paris,Sports,872.52,38,0.17,2023-05-03,E6669,Small Business,High,Offline
T000391,Sweden,Gothenburg,Electronics,719.11,23,0.2,2023-12-07,E1612,Small Business,Low,Online
T000392,Denmark,Odense,Apparel,457.53,48,0.21,2023-03-27,E4410,Small Business,Medium,Offline
T000393,Belgium,Brussels,Apparel,297.6,58,0.08,2023-08-03,E5852,Corporate,Medium,Offline
T000394,Germany,Munich,Toys,73.74,48,0.19,2023-01-18,E4101,Corporate,Low,Offline
T000395,Sweden,Stockholm,Sports,645.44,69,0.28,2023-01-31,E3101,Retail,Low,Online
T000396,Italy,Milan,Toys,671.64,24,0.11,2023-10-17,E3420,Corporate,Medium,Online
T000397,Germany,Frankfurt,Apparel,100.05,1,0.12,2023-06-13,E9943,Corporate,High,Offline
T000398,Spain,Valencia,Electronics,662.14,54,0.13,2023-08-18,E6733,Small Business,Medium,Offline
T000399,France,Marseille,Sports,680.52,64,0.08,2023-11-19,E1876,Retail,High,Online
T000400,Netherlands,Amsterdam,Sports,131.74,15,0.3,2023-12-17,E1638,Corporate,Low,Online
T000401,France,Lyon,Toys,214.9,95,0.13,2023-06-08,E8450,Small Business,High,Online
T000402,Norway,Bergen,Apparel,434.49,65,0.21,2023-10-06,E6478,Retail,High,Offline
T000403,Italy,Naples,Sports,396.89,10,0.19,2023-08-04,E5123,Small Business,Low,Offline
T000404,Norway,Trondheim,Sports,165.7,79,0.19,2023-04-22,E3475,Small Business,High,Online
T000405,Spain,Barcelona,Electronics,275.06,46,0.19,2023-11-03,E7783,Corporate,Medium,Offline
T000406,Spain,Barcelona,Toys,399.57,89,0.1,2023-02-02,E1201,Small Business,High,Offline
T000407,Spain,Valencia,Home Goods,723.08,76,0.22,2023-06-17,E1648,Corporate,Medium,Online
T000408,Spain,Madrid,Sports,318.54,31,0.25,2023-06-06,E6588,Corporate,Medium,Offline
T000409,Italy,Naples,Toys,771.84,22,0.08,2023-02-28,E4579,Retail,Medium,Offline
T000410,Netherlands,Rotterdam,Apparel,835.37,43,0.21,2023-04-06,E6520,Retail,High,Online
T000411,Spain,Madrid,Apparel,922.47,12,0.2,2023-12-13,E7769,Retail,Low,Offline
T000412,Belgium,Brussels,Electronics,343.51,55,0.23,2023-10-29,E7064,Retail,Medium,Online
T000413,Sweden,Stockholm,Electronics,907.0,3,0.25,2023-12-23,E3505,Retail,High,Online
T000414,Italy,Milan,Sports,25.45,45,0.19,2023-06-25,E2835,Retail,Low,Offline
T000415,Netherlands,Rotterdam,Sports,229.27,3,0.1,2023-02-14,E3608,Corporate,Medium,Offline
T000416,Italy,Rome,Toys,146.4,40,0.11,2023-02-20,E3073,Small Business,Medium,Offline
T000417,Italy,Rome,Home Goods,57.03,86,0.16,2023-10-07,E1804,Small Business,Medium,Offline
T000418,France,Marseille,Apparel,815.7,71,0.24,2023-12-04,E1603,Small Business,High,Offline
T000419,Belgium,Brussels,Sports,841.64,54,0.15,2023-07-16,E8622,Small Business,High,Online
T000420,United Kingdom,Birmingham,Apparel,38.04,94,0.1,2023-02-22,E9021,Small Business,Medium,Offline
T000421,Italy,Milan,Toys,70.06,56,0.1,2023-11-14,E4779,Small Business,Medium,Online
T000422,Belgium,Brussels,Toys,208.33,66,0.26,2023-03-22,E1725,Retail,High,Online
T000423,United Kingdom,Birmingham,Apparel,559.5,74,0.06,2023-07-29,E3031,Retail,Medium,Offline
T000424,United Kingdom,Birmingham,Home Goods,358.48,18,0.09,2023-01-07,E7935,Retail,Low,Online
T000425,Spain,Barcelona,Toys,797.39,74,0.2,2023-08-20,E7914,Retail,Medium,Online
T000426,Spain,Madrid,Home Goods,82.24,4,0.08,2023-04-22,E4411,Corporate,High,Offline
T000427,Denmark,Aarhus,Home Goods,55.46,7,0.18,2023-04-09,E7545,Small Business,Low,Online
T000428,France,Lyon,Toys,517.45,65,0.12,2023-10-27,E6201,Corporate,Low,Offline
T000429,Sweden,Malmo,Electronics,628.03,94,0.28,2023-06-03,E5119,Small Business,High,Offline
T000430,Germany,Berlin,Home Goods,767.4,15,0.06,2023-03-23,E4327,Corporate,Medium,Offline
T000431,Italy,Naples,Home Goods,268.7,91,0.16,2023-03-06,E2778,Corporate,Medium,Offline
T000432,Sweden,Malmo,Sports,425.35,60,0.13,2023-04-09,E7577,Retail,Medium,Online
T000433,Denmark,Aarhus,Toys,739.81,6,0.18,2023-03-31,E4066,Retail,High,Online
T000434,Norway,Bergen,Toys,651.75,39,0.16,2023-01-01,E4377,Retail,Medium,Online
T000435,Sweden,Gothenburg,Toys,39.53,56,0.06,2023-09-14,E6637,Small Business,Low,Online
T000436,Italy,Naples,Home Goods,521.74,24,0.15,2023-03-04,E7719,Retail,High,Offline
T000437,Norway,Bergen,Electronics,13.56,18,0.12,2023-12-07,E6425,Corporate,High,Offline
T000438,Spain,Madrid,Sports,93.09,8,0.07,2023-10-07,E8565,Corporate,Low,Online
T000439,Denmark,Odense,Home Goods,368.02,46,0.07,2023-05-23,E4745,Small Business,High,Online
T000440,Denmark,Copenhagen,Toys,946.18,16,0.17,2023-03-10,E2319,Small Business,High,Online
T000441,Germany,Frankfurt,Apparel,362.26,8,0.16,2023-11-11,E2278,Retail,High,Offline
T000442,United Kingdom,Manchester,Sports,412.37,71,0.16,2023-09-18,E4739,Retail,Medium,Online
T000443,Spain,Barcelona,Home Goods,339.46,2,0.12,2023-12-04,E3494,Retail,Low,Offline
T000444,Sweden,Malmo,Home Goods,59.97,29,0.18,2023-12-28,E3512,Retail,High,Online
T000445,Norway,Oslo,Toys,560.3,67,0.07,2023-07-17,E7887,Retail,Low,Online
T000446,Germany,Berlin,Toys,481.28,57,0.24,2023-11-30,E2124,Corporate,High,Offline
T000447,United Kingdom,Manchester,Apparel,732.09,5,0.2,2023-08-23,E7856,Small Business,High,Online
T000448,Sweden,Malmo,Toys,472.43,27,0.27,2023-08-07,E2180,Corporate,Medium,Offline
T000449,Norway,Trondheim,Toys,177.2,58,0.27,2023-07-11,E7632,Corporate,High,Offline
T000450,France,Marseille,Home Goods,785.38,35,0.29,2023-11-11,E3367,Corporate,High,Offline
T000451,United Kingdom,London,Toys,841.8,8,0.08,2023-12-15,E5151,Small Business,Medium,Offline
T000452,Belgium,Brussels,Apparel,81.09,48,0.24,2023-04-18,E5617,Small Business,High,Online
T000453,United Kingdom,London,Toys,349.32,60,0.22,2023-03-08,E2297,Retail,Medium,Offline
T000454,Sweden,Gothenburg,Toys,767.74,41,0.13,2023-11-05,E5962,Small Business,High,Online
T000455,Norway,Trondheim,Sports,339.06,90,0.15,2023-09-23,E7494,Corporate,High,Offline
T000456,Denmark,Odense,Sports,316.83,72,0.11,2023-02-24,E6865,Small Business,High,Offline
T000457,Italy,Milan,Apparel,534.96,43,0.1,2023-07-24,E8669,Corporate,Medium,Offline
T000458,Denmark,Aarhus,Home Goods,660.61,75,0.23,2023-07-10,E8200,Corporate,High,Offline
T000459,Spain,Valencia,Apparel,394.09,31,0.18,2023-04-10,E7350,Small Business,High,Offline
T000460,Sweden,Stockholm,Toys,937.99,7,0.2,2023-11-15,E6963,Corporate,High,Offline
T000461,Denmark,Aarhus,Electronics,350.53,24,0.16,2023-07-13,E2280,Small Business,Medium,Offline
T000462,Spain,Valencia,Toys,544.19,18,0.28,2023-08-22,E6139,Retail,Low,Online
T000463,Netherlands,Amsterdam,Electronics,319.89,50,0.18,2023-02-05,E2603,Retail,Medium,Online
T000464,United Kingdom,London,Electronics,319.96,82,0.16,2023-07-14,E3305,Retail,Medium,Offline
T000465,Sweden,Gothenburg,Sports,679.74,2,0.24,2023-02-12,E5245,Small Business,Low,Offline
T000466,Italy,Rome,Home Goods,741.56,21,0.09,2023-11-23,E1505,Small Business,Medium,Offline
T000467,Sweden,Malmo,Home Goods,271.78,61,0.22,2023-06-14,E5006,Retail,Medium,Offline
T000468,Spain,Valencia,Toys,167.93,28,0.2,2023-08-07,E2485,Retail,Medium,Offline
T000469,Italy,Milan,Electronics,567.22,73,0.09,2023-04-14,E5242,Retail,Medium,Offline
T000470,Denmark,Copenhagen,Apparel,170.67,2,0.19,2023-04-20,E5834,Retail,High,Offline
T000471,Italy,Milan,Sports,994.04,65,0.2,2023-02-19,E6869,Small Business,Low,Offline
T000472,Sweden,Malmo,Sports,554.83,43,0.07,2023-06-29,E8517,Small Business,Low,Offline
T000473,Belgium,Brussels,Apparel,291.47,77,0.25,2023-06-17,E5927,Small Business,Medium,Online
T000474,Netherlands,Amsterdam,Toys,231.42,96,0.1,2023-12-19,E4085,Small Business,Medium,Online
T000475,Sweden,Malmo,Electronics,546.53,100,0.19,2023-03-12,E6118,Corporate,High,Offline
T000476,Sweden,Malmo,Apparel,836.75,9,0.09,2023-04-04,E6280,Corporate,Medium,Online
T000477,Denmark,Odense,Sports,185.12,44,0.06,2023-02-23,E4583,Retail,Low,Offline
T000478,Belgium,Ghent,Apparel,127.79,9,0.29,2023-04-22,E6796,Corporate,Medium,Online
T000479,France,Paris,Sports,757.58,15,0.07,2023-09-18,E6190,Retail,Medium,Online
T000480,France,Marseille,Apparel,862.97,36,0.29,2023-10-26,E5533,Corporate,High,Online
T000481,Sweden,Malmo,Toys,141.26,30,0.24,2023-06-24,E6148,Corporate,Medium,Online
T000482,Denmark,Aarhus,Apparel,890.93,17,0.08,2023-09-30,E8088,Retail,High,Offline
T000483,Denmark,Aarhus,Toys,642.96,29,0.24,2023-07-19,E5444,Corporate,Low,Online
T000484,Spain,Valencia,Electronics,848.2,65,0.14,2023-06-23,E6853,Small Business,Low,Offline
T000485,Sweden,Gothenburg,Electronics,44.18,37,0.2,2023-12-14,E9595,Corporate,High,Online
T000486,Netherlands,Amsterdam,Electronics,906.75,12,0.27,2023-12-09,E9438,Corporate,High,Offline
T000487,Netherlands,Rotterdam,Sports,81.0,18,0.29,2023-07-28,E8056,Small Business,Medium,Online
T000488,Belgium,Brussels,Home Goods,833.85,60,0.12,2023-07-28,E7174,Corporate,Medium,Online
T000489,France,Lyon,Electronics,603.41,37,0.22,2023-08-31,E1003,Corporate,Medium,Offline
T000490,Italy,Milan,Home Goods,739.47,18,0.18,2023-09-24,E6795,Small Business,Medium,Online
T000491,Denmark,Copenhagen,Toys,686.71,36,0.19,2023-12-29,E6161,Corporate,Low,Online
T000492,Netherlands,Amsterdam,Apparel,159.57,33,0.08,2023-02-04,E6606,Corporate,Medium,Offline
T000493,Spain,Barcelona,Home Goods,862.17,18,0.06,2023-09-23,E2823,Retail,High,Offline
T000494,Spain,Valencia,Toys,896.3,65,0.16,2023-03-07,E1878,Corporate,Low,Offline
T000495,Netherlands,Rotterdam,Apparel,49.94,47,0.1,2023-06-24,E5074,Small Business,Medium,Online
T000496,Spain,Valencia,Electronics,928.08,99,0.16,2023-11-01,E7111,Retail,Low,Online
T000497,Denmark,Odense,Sports,525.02,23,0.15,2023-07-25,E3172,Small Business,Low,Online
T000498,Belgium,Brussels,Electronics,731.12,62,0.16,2023-01-18,E9403,Retail,Low,Online
T000499,Denmark,Copenhagen,Sports,551.65,65,0.21,2023-05-10,E4559,Small Business,Medium,Online
T000500,Netherlands,Rotterdam,Apparel,956.51,31,0.23,2023-06-01,E5183,Corporate,Medium,Online
T000501,Sweden,Malmo,Toys,745.0,17,0.11,2023-07-22,E8499,Corporate,Low,Online
T000502,Sweden,Stockholm,Toys,290.39,69,0.29,2023-11-14,E4760,Retail,Low,Online
T000503,Norway,Bergen,Toys,291.3,21,0.21,2023-12-12,E8472,Retail,Low,Online
T000504,Germany,Munich,Toys,864.74,92,0.12,2023-08-21,E7170,Corporate,High,Online
T000505,Norway,Trondheim,Electronics,467.1,37,0.09,2023-02-19,E8002,Retail,High,Offline
T000506,Spain,Barcelona,Sports,454.65,64,0.25,2023-10-15,E9484,Corporate,Medium,Online
T000507,France,Lyon,Home Goods,767.65,63,0.27,2023-11-12,E9454,Small Business,Medium,Offline
T000508,Belgium,Ghent,Home Goods,867.82,74,0.15,2023-05-23,E9904,Retail,Medium,Online
T000509,Sweden,Stockholm,Toys,635.98,17,0.26,2023-09-13,E3194,Small Business,High,Online
